product_id,name,category,price,stock,rating
7542,Two Rise,Electronics,469.99,609,4.57
7543,Organization Particularly,Home,119.37,856,3.21
7544,Reach Report,Electronics,288.2,495,3.06
7545,Sound Discuss,Clothing,144.94,79,1.63
7546,Material To,Sports,244.08,159,1.61
7547,Because Politics,Books,15.6,823,1.78
7548,Six Keep,Sports,206.6,651,1.77
7549,Me Church,Books,35.89,553,1.37
7550,Five At,Electronics,386.58,992,1.06
7551,Factor Plan,Clothing,26.79,447,2.07
7552,Discover Western,Home,109.06,637,2.8
7553,Message Hope,Electronics,95.09,204,3.31
7554,Success Executive,Clothing,114.14,135,3.07
7555,People Spring,Books,32.53,894,3.34
7556,Company Bed,Books,26.28,669,1.03
7557,Finish Seem,Home,89.45,681,1.34
7558,She Many,Home,67.05,732,1.72
7559,Others Experience,Clothing,120.53,240,3.69
7560,Shake Investment,Sports,239.82,113,4.95
7561,Together Talk,Clothing,126.62,954,1.97
7562,Window Weight,Electronics,333.14,838,1.52
7563,Than Argue,Electronics,478.78,318,2.04
7564,Benefit Because,Sports,90.95,393,3.43
7565,Owner Personal,Electronics,141.28,382,4.25
7566,Red Night,Books,43.75,293,1.78
7567,Sign Hear,Books,28.81,131,2.93
7568,So Best,Sports,76.23,466,3.47
7569,Cover Within,Clothing,72.86,883,4.32
7570,Record Father,Books,44.85,749,2.37
7571,Thing Effect,Sports,29.89,534,2.42
7572,Garden Month,Home,28.16,590,1.13
7573,Avoid Become,Clothing,45.74,477,1.2
7574,Pressure They,Clothing,107.56,488,2.23
7575,Develop Beyond,Sports,227.62,190,4.69
7576,Military Wind,Clothing,75.11,479,3.07
7577,Lot Front,Clothing,123.82,33,1.4
7578,Himself East,Books,41.93,18,4.66
7579,Check Speech,Clothing,16.46,655,3.89
7580,Relationship Something,Home,24.84,791,2.34
7581,Better Or,Books,49.77,500,1.4
7582,Worker Around,Home,42.17,935,2.68
7583,Care Action,Home,223.75,263,1.96
7584,Message In,Clothing,46.34,721,1.95
7585,Rich Else,Clothing,59.21,140,3.22
7586,Campaign Huge,Clothing,30.54,332,4.06
7587,Travel Picture,Home,270.68,419,2.84
7588,Similar Like,Electronics,210.07,44,3.11
7589,Mouth East,Clothing,83.07,985,4.76
7590,Well Likely,Books,16.22,820,4.48
7591,Again Very,Books,9.74,923,2.89
7592,Size Take,Sports,226.52,692,2.32
7593,Recently Mr,Electronics,467.24,810,4.76
7594,Onto Medical,Sports,69.83,205,2.55
7595,Smile Black,Sports,22.24,96,1.52
7596,Color Increase,Electronics,114.54,533,1.46
7597,Less Something,Clothing,37.79,607,2.81
7598,Cut Member,Books,39.22,969,4.12
7599,Rate Tax,Electronics,336.0,666,3.68
7600,From Job,Clothing,32.11,947,4.15
7601,Vote Artist,Clothing,97.8,804,4.17
7602,Girl Get,Books,18.42,487,4.33
7603,Player Report,Books,20.05,297,4.98
7604,Dog Stay,Electronics,230.19,188,2.86
7605,Stock Western,Electronics,318.64,692,3.52
7606,Cause Security,Home,243.39,839,2.37
7607,Role Someone,Electronics,253.45,262,3.1
7608,Pattern Street,Sports,137.91,770,4.69
7609,Because Increase,Sports,56.02,810,1.86
7610,Him Face,Electronics,156.77,340,1.4
7611,Road Window,Home,69.53,996,3.41
7612,War Fast,Clothing,70.62,377,1.58
7613,Say Half,Sports,129.77,755,1.98
7614,Big Manager,Sports,45.4,623,2.37
7615,Language Side,Clothing,117.26,724,3.84
7616,Material Once,Home,284.74,288,1.05
7617,Thought Get,Home,43.38,400,3.91
7618,Return Feel,Clothing,138.63,748,1.6
7619,New Network,Sports,192.08,423,3.49
7620,Minute Compare,Sports,174.38,516,3.75
7621,None Successful,Books,29.61,497,2.7
7622,Itself Team,Electronics,212.58,483,3.4
7623,Never Never,Books,45.29,905,2.7
7624,Either Draw,Sports,53.04,308,4.55
7625,Practice Both,Clothing,129.36,384,4.24
7626,Meet Rule,Home,138.74,276,2.99
7627,Professional Them,Sports,27.42,254,1.08
7628,Science Second,Clothing,106.12,439,3.85
7629,Store Card,Electronics,356.24,396,1.61
7630,Matter Discuss,Books,45.25,905,2.02
7631,Measure Into,Books,46.3,561,3.54
7632,Order Rich,Books,30.01,729,2.77
7633,Big Image,Home,86.29,646,4.98
7634,Article Room,Electronics,252.35,101,4.95
7635,Bill Artist,Books,36.94,982,4.01
7636,Above Try,Clothing,66.91,447,1.71
7637,Thing Movement,Electronics,236.94,814,4.41
7638,Record Room,Home,247.8,70,1.05
7639,Dinner Writer,Clothing,84.24,809,1.46
7640,Real Word,Sports,248.89,886,4.6
7641,Board Including,Home,45.43,80,2.96
7642,Stay Nor,Electronics,101.17,193,1.08
7643,Forget Tend,Home,126.72,801,4.91
7644,Not Sure,Books,44.66,925,1.18
7645,Individual Whatever,Home,79.46,283,3.99
7646,Newspaper Miss,Electronics,94.99,447,3.37
7647,Probably Near,Books,20.05,818,1.79
7648,Job Economy,Electronics,462.3,725,3.21
7649,Of Area,Home,286.56,735,1.73
7650,About Beat,Electronics,441.26,445,2.07
7651,Data Member,Clothing,124.87,999,1.86
7652,System On,Clothing,65.57,532,4.6
7653,Sell Special,Sports,208.16,239,3.92
7654,Low His,Home,46.15,196,3.47
7655,Final Turn,Sports,89.16,449,1.78
7656,Enjoy Under,Sports,145.24,963,2.62
7657,Term Support,Home,81.98,808,3.33
7658,Crime Or,Electronics,360.3,90,1.3
7659,Include Deep,Sports,187.38,321,3.41
7660,Allow Despite,Electronics,215.18,311,1.61
7661,Fall Special,Books,35.25,628,1.16
7662,Book Agreement,Books,35.17,535,1.27
7663,Girl Agreement,Home,283.48,750,3.41
7664,Beyond Listen,Home,207.63,416,4.14
7665,Physical Language,Electronics,289.75,560,3.96
7666,Break Major,Home,23.14,56,4.54
7667,One Dark,Clothing,46.97,22,3.31
7668,Up Network,Sports,93.29,946,1.12
7669,Individual Building,Sports,183.13,112,2.03
7670,Surface Watch,Electronics,349.17,286,3.74
7671,Physical Own,Clothing,13.84,601,2.42
7672,Feeling Office,Electronics,354.54,367,4.99
7673,Perhaps Picture,Sports,94.78,879,3.48
7674,Improve Message,Electronics,187.93,545,1.32
7675,Cell Town,Books,48.01,854,1.05
7676,Concern Group,Clothing,58.74,745,3.75
7677,Law Former,Clothing,126.95,707,1.8
7678,Amount Understand,Clothing,148.53,71,4.71
7679,State Exactly,Electronics,182.32,319,1.98
7680,Citizen Major,Electronics,198.48,372,1.02
7681,Rest Enter,Home,101.84,675,1.54
7682,Glass Support,Books,27.56,643,2.6
7683,Anyone Experience,Home,124.85,968,3.78
7684,Consumer Line,Clothing,41.54,774,2.92
7685,Most Hand,Clothing,44.72,878,1.13
7686,Lead In,Sports,185.12,745,3.91
7687,Want Since,Sports,89.08,81,2.44
7688,Because Ready,Home,68.55,510,3.97
7689,Message Thus,Clothing,56.41,762,4.5
7690,Cell Or,Clothing,66.84,488,3.57
7691,Service Itself,Clothing,93.03,696,3.9
7692,Nearly Example,Electronics,180.33,465,1.1
7693,Sister Close,Clothing,53.98,885,1.34
7694,Age Pull,Books,37.62,495,1.75
7695,Art Within,Clothing,47.09,368,4.28
7696,Boy Miss,Books,41.2,413,4.77
7697,Ahead Protect,Home,78.57,412,2.8
7698,Maybe Room,Sports,35.47,828,2.32
7699,Entire Address,Sports,236.99,148,3.14
7700,Have Never,Electronics,305.66,209,4.46
7701,Try Physical,Home,111.9,109,4.22
7702,Quickly Increase,Clothing,35.98,713,1.14
7703,Political Buy,Sports,152.75,265,2.67
7704,Special Service,Books,48.9,882,2.87
7705,Rather Friend,Clothing,123.69,790,4.64
7706,Lawyer Wish,Books,41.86,629,3.33
7707,Actually Wrong,Clothing,19.21,154,4.87
7708,Throughout Raise,Home,282.13,182,4.0
7709,Develop News,Books,19.11,826,2.76
7710,Unit The,Home,175.31,750,3.62
7711,Actually Worker,Books,49.6,954,2.52
7712,Likely Practice,Books,48.77,678,2.55
7713,Position Technology,Clothing,52.79,808,4.98
7714,Race Month,Books,18.71,553,3.74
7715,Black Smile,Clothing,12.11,583,4.75
7716,Season Full,Clothing,57.99,388,1.22
7717,Light That,Books,43.11,412,3.92
7718,Mother Dinner,Electronics,282.6,359,4.4
7719,Surface Break,Clothing,102.24,453,4.76
7720,Item Its,Electronics,398.67,506,4.65
7721,Yard Race,Books,31.49,412,1.65
7722,Interesting Professional,Clothing,10.32,247,3.98
7723,Finally Should,Home,230.9,241,4.47
7724,Tree Cell,Books,12.43,906,4.07
7725,Top Product,Clothing,68.72,396,1.18
7726,Yourself Artist,Home,295.07,186,4.42
7727,Page Perhaps,Electronics,349.04,970,3.24
7728,Page Support,Books,46.59,657,3.84
7729,Or Save,Sports,205.1,30,4.7
7730,Manager Clear,Sports,221.49,469,2.17
7731,Stand Organization,Sports,76.16,432,3.58
7732,Unit Machine,Books,48.34,513,4.35
7733,Weight Because,Sports,124.75,315,3.64
7734,Job Radio,Home,264.34,661,1.52
7735,Bit Participant,Home,190.8,428,3.73
7736,Economic Full,Books,34.27,779,1.14
7737,Executive Citizen,Electronics,468.51,120,1.2
7738,Act Fast,Home,114.21,266,1.31
7739,Put Across,Clothing,113.99,714,4.2
7740,Far Similar,Sports,72.78,555,4.16
7741,Green Factor,Books,31.49,116,3.49
7742,Part Find,Books,34.81,136,3.18
7743,Study Sport,Clothing,97.12,62,3.68
7744,Especially Form,Electronics,408.58,669,1.44
7745,Recent Happen,Clothing,34.68,690,2.19
7746,Pm Not,Home,103.92,917,4.4
7747,Ability Cup,Home,53.9,993,3.71
7748,Against Mind,Home,46.91,34,2.12
7749,Else Step,Home,204.88,47,4.14
7750,Manager Seven,Books,41.87,562,3.59
7751,Involve Clear,Books,36.38,958,1.22
7752,Sign Economic,Electronics,177.57,40,3.24
7753,Stage Space,Electronics,76.91,873,3.88
7754,Quickly Able,Home,281.38,601,1.43
7755,Create Major,Electronics,384.39,978,1.5
7756,Case Five,Home,166.04,831,2.31
7757,Hot Medical,Electronics,324.66,134,3.38
7758,Stage Knowledge,Sports,59.11,106,2.43
7759,Develop Peace,Home,91.21,915,2.9
7760,More Increase,Clothing,73.22,699,2.65
7761,Finish Message,Electronics,377.52,237,2.86
7762,Recognize Six,Sports,131.57,805,2.23
7763,Dream Including,Clothing,88.82,164,2.9
7764,Because Matter,Sports,89.2,131,2.88
7765,Final Mrs,Sports,119.38,52,3.07
7766,Must Street,Electronics,286.93,42,4.8
7767,Politics Or,Electronics,269.83,941,2.99
7768,Choice Possible,Clothing,25.28,128,4.4
7769,Night Sit,Clothing,61.6,192,3.93
7770,Involve Need,Sports,147.23,298,4.77
7771,Mouth Room,Books,11.01,983,3.12
7772,Believe Matter,Home,20.96,685,2.62
7773,She Someone,Home,56.51,747,3.92
7774,General Agree,Electronics,138.64,121,4.56
7775,Sit Though,Clothing,25.06,190,3.73
7776,Section Approach,Electronics,299.83,547,2.35
7777,Federal Company,Home,135.46,811,3.55
7778,Their Everybody,Sports,95.74,732,2.2
7779,Sit Benefit,Electronics,393.16,934,2.8
7780,Then Own,Clothing,96.4,73,3.22
7781,Some Ago,Clothing,50.55,450,3.93
7782,Attorney Protect,Clothing,111.47,127,3.25
7783,Off Run,Sports,203.63,941,1.17
7784,Blue Step,Sports,62.55,767,4.86
7785,Receive Produce,Electronics,202.15,706,2.21
7786,Action Seven,Sports,114.45,341,3.67
7787,Financial Huge,Home,248.0,97,2.31
7788,Appear Begin,Books,22.93,426,1.53
7789,Yeah Newspaper,Home,258.74,772,3.5
7790,Miss Customer,Clothing,122.44,797,2.45
7791,Television Best,Books,32.89,217,1.67
7792,Wrong Throughout,Sports,130.32,921,4.71
7793,Treatment Fine,Books,32.53,829,1.61
7794,Guy Late,Home,199.22,146,3.2
7795,Federal Home,Books,22.61,327,3.14
7796,Dog High,Sports,198.71,253,4.08
7797,Response Individual,Clothing,62.62,114,4.72
7798,Computer Beat,Sports,103.29,484,4.95
7799,Street Nice,Electronics,475.26,193,1.44
7800,Management Common,Electronics,74.05,996,3.21
7801,Baby Continue,Home,203.38,114,3.65
7802,Card Around,Sports,189.11,998,3.44
7803,Staff Service,Books,42.11,239,3.62
7804,Church Community,Home,87.42,935,3.84
7805,Mouth Artist,Clothing,18.85,612,3.93
7806,Project Single,Clothing,88.76,46,4.64
7807,Store Attack,Books,39.88,98,2.35
7808,Research Seek,Books,28.21,79,1.13
7809,Field Ready,Home,118.14,508,1.88
7810,Education Common,Books,20.2,97,4.37
7811,Deep Tv,Clothing,57.89,81,3.62
7812,Congress Hotel,Books,46.22,685,3.08
7813,Professor Daughter,Home,295.62,308,4.71
7814,Design Street,Clothing,30.63,478,2.22
7815,Company What,Books,33.51,696,4.4
7816,Data Against,Clothing,123.23,288,3.03
7817,Community Event,Clothing,129.8,731,2.83
7818,Rest Remain,Sports,173.28,781,1.41
7819,None Determine,Home,246.12,417,2.03
7820,Expert Prove,Home,93.66,28,4.82
7821,Lot Also,Electronics,241.61,697,3.53
7822,Subject Food,Electronics,221.79,693,4.26
7823,Cover Like,Clothing,19.56,970,1.6
7824,Skill Make,Clothing,19.03,243,2.12
7825,Whole That,Sports,141.16,217,4.46
7826,Environment Also,Books,26.68,712,1.26
7827,Explain Expert,Books,25.24,708,3.38
7828,Customer Enjoy,Books,19.11,883,2.1
7829,They Cost,Clothing,31.23,342,1.64
7830,Room My,Sports,215.76,931,1.5
7831,Reveal Item,Electronics,180.91,936,4.68
7832,Store Bag,Electronics,229.47,287,3.98
7833,Common Science,Clothing,14.78,756,4.95
7834,Movement Relate,Home,77.15,389,1.61
7835,Life Less,Clothing,43.79,56,1.19
7836,Treatment Want,Electronics,87.89,405,3.92
7837,Heart More,Home,86.73,329,1.22
7838,Art Right,Home,78.92,630,3.09
7839,Tonight Science,Electronics,59.4,548,2.22
7840,Hotel Month,Clothing,75.77,445,2.89
7841,Finish Perhaps,Books,28.1,601,1.42
7842,Record Movement,Sports,133.65,266,2.79
7843,Natural Sell,Books,49.69,50,1.27
7844,Trial Marriage,Clothing,139.23,609,2.84
7845,Man Cut,Books,10.32,414,2.81
7846,Become Once,Electronics,452.12,672,2.04
7847,Own Series,Sports,175.23,102,3.35
7848,Whom Word,Clothing,143.77,593,3.74
7849,Huge How,Books,19.27,853,2.0
7850,Everyone Watch,Books,24.45,227,1.35
7851,Either Section,Books,32.92,64,1.14
7852,Do Dinner,Home,254.33,683,2.06
7853,Far Ahead,Clothing,114.52,821,4.61
7854,National Hit,Clothing,63.23,99,4.53
7855,Threat Paper,Clothing,13.71,862,3.38
7856,Show Want,Books,26.01,108,1.3
7857,Article Site,Clothing,11.73,863,1.43
7858,Positive Spend,Sports,31.35,33,4.75
7859,Computer Decide,Electronics,386.26,800,4.0
7860,Situation Concern,Home,246.9,724,4.37
7861,Point Pattern,Home,100.88,342,3.8
7862,Quickly Official,Clothing,32.32,492,4.13
7863,Issue Although,Electronics,281.37,771,4.0
7864,Scene Modern,Books,46.38,701,4.62
7865,Treatment Car,Electronics,203.31,701,3.42
7866,Usually Manager,Electronics,499.59,346,4.43
7867,Religious Present,Books,14.44,220,4.48
7868,Enough Voice,Books,20.89,325,4.89
7869,Son Create,Electronics,400.18,233,3.43
7870,Vote Sometimes,Clothing,16.62,91,2.9
7871,Smile Fast,Clothing,16.84,376,4.58
7872,Eat Enough,Books,45.91,568,2.13
7873,Require Who,Sports,75.9,132,3.95
7874,Force Shake,Home,22.07,112,3.75
7875,One Left,Home,210.45,332,3.86
7876,Outside Class,Clothing,110.31,333,4.44
7877,Marriage Believe,Books,25.64,230,4.69
7878,Point Require,Sports,223.09,890,2.71
7879,Network Both,Home,79.36,419,1.04
7880,Civil Dream,Sports,145.27,298,2.37
7881,Current Black,Electronics,389.62,112,4.32
7882,Business Computer,Electronics,450.8,523,3.48
7883,Become Care,Clothing,138.35,605,3.82
7884,Number Word,Electronics,255.32,539,2.62
7885,Father Whose,Electronics,379.04,985,3.0
7886,Hope Road,Books,40.63,546,3.56
7887,Prepare Fall,Clothing,46.16,339,4.22
7888,There Itself,Clothing,121.11,736,2.01
7889,Almost Painting,Clothing,65.72,863,2.58
7890,Environmental Focus,Clothing,57.35,379,4.59
7891,Trouble Forward,Books,21.11,731,4.21
7892,Enter Change,Electronics,454.01,740,2.69
7893,Significant Expect,Books,37.76,638,4.74
7894,Health Form,Electronics,256.38,101,1.16
7895,Food Tree,Electronics,315.99,650,2.49
7896,Positive Great,Clothing,106.34,486,2.16
7897,Although Feel,Clothing,55.26,437,4.43
7898,Money Require,Home,135.69,481,1.88
7899,Use It,Books,22.61,307,4.72
7900,Far Prevent,Home,230.78,309,3.13
7901,Economic Provide,Home,271.31,53,4.68
7902,High Church,Sports,48.58,712,2.7
7903,Drive Rate,Books,34.78,304,1.92
7904,Simple Finally,Home,46.12,881,3.44
7905,Both Style,Clothing,75.25,748,4.31
7906,Side Read,Books,9.83,922,1.44
7907,Lead Above,Clothing,49.84,297,2.34
7908,Its Unit,Sports,153.49,383,2.61
7909,Yeah Take,Books,49.62,895,1.42
7910,Indicate Ground,Sports,53.81,66,2.3
7911,Section Force,Home,284.59,326,4.2
7912,Figure Everything,Sports,16.41,459,1.46
7913,Far Early,Books,49.8,810,3.35
7914,Report Nice,Books,13.01,108,2.04
7915,Bit Left,Sports,105.76,61,1.97
7916,Knowledge Lawyer,Clothing,71.16,773,3.39
7917,Them Dog,Clothing,51.89,368,4.33
7918,Study Glass,Sports,247.91,94,3.42
7919,Region Lead,Clothing,129.44,48,4.38
7920,Through Stand,Sports,100.33,83,3.87
7921,Mr Population,Sports,58.39,870,3.45
7922,Check Professor,Home,145.7,298,3.74
7923,Always Admit,Clothing,56.2,481,1.31
7924,Policy Include,Clothing,25.47,854,2.54
7925,Sell Half,Clothing,103.34,764,1.61
7926,Sell Become,Home,32.84,49,4.77
7927,Economy Guy,Home,191.49,76,1.2
7928,Husband Teacher,Books,31.36,10,4.3
7929,Later Employee,Clothing,87.84,513,2.08
7930,Change Suffer,Sports,21.72,831,4.92
7931,Dog Region,Sports,158.95,786,3.66
7932,Evening I,Electronics,222.29,626,3.34
7933,Chair Hospital,Sports,184.19,798,3.46
7934,Form Million,Clothing,90.9,245,5.0
7935,Trip Despite,Home,226.31,623,1.7
7936,Could Question,Electronics,115.07,727,3.58
7937,Newspaper Write,Books,49.03,696,2.28
7938,Rather Land,Books,22.56,462,4.15
7939,Really House,Home,95.64,534,3.19
7940,Cup Ever,Electronics,114.96,295,1.38
7941,Matter Best,Sports,35.59,821,3.4
7942,Treat Different,Home,36.68,220,1.48
7943,Move Beyond,Electronics,257.3,969,1.72
7944,Off Leave,Electronics,459.96,956,3.47
7945,Assume Ask,Sports,141.62,582,2.17
7946,Everyone Every,Books,40.81,585,2.49
7947,Before Movie,Home,86.23,44,3.96
7948,City Floor,Books,35.1,314,2.44
7949,Stage Next,Home,63.82,181,1.48
7950,Month Little,Home,214.07,770,2.14
7951,But So,Books,40.83,858,4.77
7952,Newspaper White,Clothing,65.31,686,2.12
7953,Inside Agency,Sports,183.74,815,3.64
7954,Artist Player,Sports,93.19,725,3.25
7955,Continue Your,Electronics,121.36,269,2.6
7956,Simple Try,Home,156.03,515,1.82
7957,Month Such,Sports,124.02,161,2.86
7958,Drug Defense,Sports,40.66,530,1.12
7959,Really Activity,Electronics,93.64,883,4.7
7960,Lay Cost,Sports,142.14,537,1.42
7961,Recent Describe,Home,99.49,298,1.49
7962,School Fact,Clothing,11.31,91,2.82
7963,Energy Or,Clothing,137.47,574,1.81
7964,Before Member,Clothing,116.34,239,1.72
7965,Individual Enjoy,Sports,91.73,572,4.82
7966,Big Practice,Books,8.36,535,2.48
7967,Treatment Measure,Clothing,149.01,354,2.23
7968,Old Wish,Clothing,96.95,663,4.52
7969,Art Wear,Clothing,89.46,791,3.79
7970,Western Player,Home,153.05,671,2.77
7971,Decide Yourself,Books,23.43,398,2.66
7972,Great Service,Home,209.51,2,3.08
7973,Successful Consider,Books,46.23,925,1.68
7974,Simply West,Electronics,330.5,76,1.65
7975,Ten Receive,Home,200.16,690,2.32
7976,Another Position,Home,203.22,64,3.95
7977,Factor Employee,Electronics,471.77,131,3.93
7978,See Week,Books,23.71,701,1.68
7979,Nothing Money,Sports,61.21,64,2.02
7980,Likely Return,Electronics,215.21,403,4.71
7981,Sell Wish,Sports,25.93,970,4.97
7982,Eye Only,Home,232.26,465,1.59
7983,They Clear,Books,31.12,636,3.55
7984,Level Security,Home,162.98,838,1.48
7985,Special Soldier,Home,292.16,425,3.63
7986,Anything Gas,Electronics,339.03,840,3.64
7987,Concern Country,Home,124.32,415,2.85
7988,Nothing Wait,Books,37.92,725,1.49
7989,Physical Tree,Clothing,118.92,41,4.12
7990,Talk First,Clothing,29.96,599,2.45
7991,Speech Arm,Clothing,95.2,750,3.24
7992,Together Tell,Clothing,112.28,656,1.85
7993,Top Hospital,Sports,56.98,950,3.7
7994,Section Before,Sports,66.69,566,2.43
7995,About New,Sports,195.76,505,4.12
7996,Itself Technology,Electronics,427.08,436,1.59
7997,Situation Easy,Books,29.57,101,3.59
7998,According Whether,Home,43.38,67,1.26
7999,Door Answer,Clothing,104.38,93,4.18
8000,Population Collection,Electronics,415.67,848,4.27
8001,Along Impact,Books,44.43,966,4.79
8002,Security Must,Clothing,82.1,740,2.34
8003,Administration Hit,Electronics,443.07,611,2.72
8004,Face Garden,Clothing,102.09,686,3.75
8005,Bed Around,Books,32.0,304,1.27
8006,Tax News,Clothing,77.37,401,3.52
8007,Listen Pull,Clothing,98.91,317,3.0
8008,Since Land,Books,44.22,550,4.54
8009,Impact Floor,Sports,100.48,860,1.41
8010,Bed Which,Books,27.35,194,4.79
8011,Spend Deal,Home,276.04,465,1.3
8012,Movie Why,Electronics,143.88,231,1.88
8013,Adult Toward,Clothing,129.48,921,2.2
8014,Produce Range,Electronics,99.01,756,3.51
8015,Hair Feel,Books,10.38,214,3.45
8016,Surface Street,Books,38.62,550,2.79
8017,Speech School,Clothing,86.63,118,2.2
8018,Traditional Those,Clothing,138.63,882,2.58
8019,Always Form,Books,24.57,752,4.09
8020,Small Use,Sports,164.61,584,3.29
8021,Firm Early,Sports,202.12,596,1.11
8022,Way Girl,Clothing,148.43,757,3.19
8023,Skin Red,Electronics,260.95,11,2.65
8024,There Upon,Books,27.25,367,4.0
8025,Notice Course,Books,40.72,394,4.65
8026,Sound Network,Clothing,46.57,110,4.29
8027,Trial Sign,Sports,15.92,437,2.65
8028,Life Maintain,Clothing,93.24,998,1.12
8029,Onto Will,Home,297.18,966,2.42
8030,Imagine Money,Electronics,249.14,434,3.37
8031,Himself State,Books,48.32,989,2.77
8032,Population Moment,Sports,54.91,823,4.58
8033,Senior Food,Sports,51.6,792,3.23
8034,Prove Kind,Clothing,16.7,585,1.85
8035,Foot Name,Books,23.99,795,4.42
8036,Either Story,Sports,68.42,372,1.27
8037,Best Space,Electronics,406.78,866,3.8
8038,Prove Defense,Home,21.64,62,3.24
8039,Face Affect,Books,24.99,45,1.49
8040,Story Road,Sports,243.96,49,1.6
8041,Lawyer Movie,Clothing,29.5,198,3.86
8042,Study Room,Sports,152.1,294,1.12
8043,Remain Certainly,Home,96.57,981,1.81
8044,Next Reflect,Clothing,119.99,848,1.76
8045,Impact Perhaps,Sports,218.51,918,1.95
8046,Consider Study,Sports,246.0,173,4.41
8047,Down Yet,Books,35.26,875,1.17
8048,Mother Information,Sports,191.99,753,1.45
8049,Instead Bit,Books,38.88,598,3.06
8050,Research Federal,Home,282.52,946,3.85
8051,Beat Purpose,Clothing,130.23,377,2.75
8052,Space Part,Home,205.09,800,2.87
8053,Trip Alone,Clothing,50.87,183,2.99
8054,Dark Collection,Sports,106.26,441,2.29
8055,Task Until,Electronics,315.74,633,2.23
8056,Coach About,Clothing,99.32,841,2.59
8057,Young Maybe,Electronics,276.17,644,3.56
8058,Hard Before,Home,122.76,408,3.01
8059,Lot Low,Sports,211.3,968,4.25
8060,Authority Present,Books,28.27,150,1.27
8061,Friend Society,Electronics,341.57,383,2.54
8062,Opportunity Share,Clothing,119.42,138,1.42
8063,Too Describe,Clothing,38.78,283,2.98
8064,Tree Other,Clothing,95.03,883,3.34
8065,Player Drive,Electronics,435.69,576,3.36
8066,Player Agency,Books,31.69,137,4.64
8067,Instead Spend,Sports,76.37,12,1.77
8068,Which Year,Books,38.62,20,2.85
8069,Young World,Clothing,103.49,574,1.93
8070,Watch Since,Electronics,107.5,528,4.05
8071,Environment Tell,Books,33.59,869,1.72
8072,Future Bar,Clothing,104.3,324,3.34
8073,Yourself Table,Home,242.22,171,2.94
8074,Politics International,Sports,245.88,41,4.04
8075,Hold Nature,Clothing,50.94,636,3.45
8076,Test Seek,Home,150.92,746,1.86
8077,During Day,Electronics,236.32,426,2.58
8078,Only Imagine,Electronics,430.21,322,2.66
8079,Still Past,Electronics,281.49,33,2.76
8080,Billion Boy,Clothing,37.23,754,3.27
8081,Adult Be,Sports,76.91,105,2.36
8082,Also Mention,Electronics,347.01,857,3.11
8083,Spring Paper,Books,24.54,952,2.94
8084,Close Popular,Home,53.25,208,4.99
8085,Return Property,Sports,134.74,303,2.67
8086,Behind Dog,Electronics,114.09,873,3.92
8087,Second Right,Home,83.96,729,3.3
8088,Customer Whether,Sports,47.83,388,2.37
8089,What Blood,Sports,87.35,121,4.27
8090,Tell Role,Electronics,459.81,931,2.75
8091,We Door,Clothing,100.55,301,4.19
8092,Mrs Mother,Clothing,80.8,883,3.96
8093,Itself Price,Clothing,76.2,275,2.38
8094,Move Night,Books,34.65,273,2.87
8095,Everybody Try,Home,150.25,704,4.99
8096,Represent Response,Sports,54.22,535,2.65
8097,Rest Imagine,Clothing,33.61,592,2.37
8098,Major Member,Books,12.75,653,2.23
8099,Do Use,Electronics,65.47,345,4.83
8100,Coach Remember,Home,298.28,323,2.86
8101,Raise Structure,Clothing,51.57,15,4.54
8102,Believe With,Clothing,112.11,471,2.41
8103,Avoid Guy,Home,275.65,412,4.6
8104,Board Receive,Electronics,226.34,218,2.55
8105,Have These,Home,230.82,917,2.7
8106,Choose Our,Sports,75.61,146,4.3
8107,Front Various,Books,30.66,511,1.47
8108,Western Ask,Home,173.24,104,2.04
8109,To Best,Books,16.02,828,2.54
8110,However Thank,Home,208.47,549,2.79
8111,Recognize Account,Home,77.6,380,2.97
8112,Challenge Decision,Sports,117.51,339,1.18
8113,Statement Against,Home,49.63,965,4.61
8114,Plant Upon,Electronics,422.46,510,3.89
8115,Grow Determine,Home,169.3,646,3.92
8116,While Without,Home,33.22,957,4.16
8117,South Describe,Home,84.05,311,3.73
8118,There Contain,Clothing,27.04,884,2.7
8119,Must Very,Electronics,132.5,662,4.14
8120,Close Three,Clothing,128.0,125,1.39
8121,About Pressure,Clothing,97.28,985,2.41
8122,Team Protect,Books,24.03,191,2.46
8123,Edge Play,Electronics,465.1,185,3.85
8124,Civil Director,Clothing,10.72,20,4.93
8125,Describe Choice,Sports,216.65,427,3.68
8126,Agency Commercial,Books,45.4,696,3.13
8127,Word Well,Books,24.24,441,1.35
8128,Put Ever,Books,37.13,346,1.91
8129,Defense General,Clothing,91.5,665,2.93
8130,Have Choose,Books,27.72,902,3.23
8131,End Difference,Sports,105.43,780,3.38
8132,Toward Common,Clothing,94.42,927,3.01
8133,Skill Blue,Sports,157.33,591,3.72
8134,Set Address,Books,12.55,614,4.91
8135,Toward Data,Electronics,486.37,478,2.14
8136,Remain Avoid,Clothing,30.7,712,4.64
8137,Pull Various,Sports,163.37,625,4.74
8138,Fund Might,Home,200.62,825,3.2
8139,Affect Shoulder,Clothing,38.74,468,4.04
8140,Join Painting,Home,292.84,961,1.93
8141,Almost Entire,Clothing,90.83,710,2.77
8142,True Alone,Sports,143.63,756,2.61
8143,Authority Wide,Clothing,73.79,827,3.82
8144,Challenge Admit,Books,39.73,114,1.83
